:START_ID,:TYPE,:END_ID
http://example.org/fda/8079525963798729736,hasRecallReason,"Marketed Without An Approved NDA/ANDA: Flawless Beauty, LLC is voluntarily recalling all lots of different products sold individually or as part of multi-unit kits in accordance with Consent Decree of Permanent Injunction ordered by the United States District Court due to misbranding and unapproved new drugs pursuant to the FD&C Act."
http://example.org/fda/7002005065341049048,hasRecallType,Class III
http://example.org/fda/7584218321069905722,hasRecallType,Class II
http://example.org/fda/1206085704577584235,hasRecallType,Class II
http://example.org/fda/3720766819404400614,hasRecallType,Class II
http://example.org/fda/6072312473414204695,hasRecallReason,Presence of Particulate Matter: API contaminated with glass particulate was used to produce sterile injectable drugs.
http://example.org/fda/7774107049658344608,hasRecallReason,CGMP Deviations: product held outside appropriate storage temperature conditions.
http://example.org/fda/1272650815514195936,hasRecallType,Class II
http://example.org/fda/5512224436346802251,hasRecallReason,Failed Impurities/Degradation Specifications: out of specification results for impurities/degradation testing for N-Oxide
http://example.org/fda/7402034824164743040,hasRecallReason,Product mix-up: Bottles of sildenafil and trazodone were inadvertently packaged together during bottling at a 3rd party facility.
http://example.org/fda/5037510865366524504,hasRecallType,Class II
http://example.org/fda/219164577916520289,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/867872190452043510,hasRecallReason,CGMP Deviations: product held outside appropriate storage temperature conditions.
http://example.org/fda/1277625452476818102,hasRecallType,Class I
http://example.org/fda/3819959402594443542,hasRecallType,Class II
http://example.org/fda/630692365754774181,hasRecallType,Class II
http://example.org/fda/1475393452617802729,hasRecallReason,Non-Sterility: FDA found insanitary conditions and positive bacterial test results from environmental sampling at the manufacturing facility.
http://example.org/fda/7893163290718960111,hasRecallReason,Stability Data Does Not Support Expiry
http://example.org/fda/1825619882210364454,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/5632550269913311997,hasRecallType,Class II
http://example.org/fda/6404191336835230191,hasRecallType,Class I
http://example.org/fda/3550424355844471301,hasRecallType,Class II
http://example.org/fda/5666669798667484646,hasRecallType,Class II
http://example.org/fda/7552117853905955634,hasRecallType,Class II
http://example.org/fda/1825619882210364454,hasRecallType,Class II
http://example.org/fda/5152088132319480937,hasRecallReason,"Labeling: Label Mixup; NIFEDIPINE Capsule, 10 mg may be potentially mislabeled as     MULTIVITAMIN/MULTIMINERAL W/FLUORIDE, Chew Tablet, 1 mg (F), NDC 64376081501, Pedigree: AD22609_7, EXP: 5/2/2014;  NIFEDIPINE, Capsule, 10 mg, NDC 43386044024, Pedigree: AD23082_7, EXP: 9/23/2013."
http://example.org/fda/3596548952960612396,hasRecallType,Class II
http://example.org/fda/6588861420967839106,hasRecallType,Class II
http://example.org/fda/5479232566060021295,hasRecallType,Class II
http://example.org/fda/6768837804852047112,hasRecallReason,Failed Impurities/Degradation Specifications
http://example.org/fda/8238472523840397367,hasRecallType,Class II
http://example.org/fda/9128910374170605439,hasRecallReason,Lack of sterility assurance
http://example.org/fda/1314468477279680824,hasRecallReason,"Paddock Laboratories, LLC are recalling one lot   (2012028142) of Moexipril HCl Tablets 7.5mg (expiration 1/2014) because of a  non-conformity dissolution failure result found during routine stability testing at the 6 month test interval."
http://example.org/fda/1681901192266718260,hasRecallReason,Lack of Assurance of Sterility: after an FDA inspection called into question the sterility of the products intended to be sterile.
http://example.org/fda/3210046755733514833,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7079629904659284886,hasRecallType,Class II
http://example.org/fda/7592349378230711874,hasRecallType,Class II
http://example.org/fda/8218485386282252009,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/1971520662788227984,hasRecallType,Class II
http://example.org/fda/7898922859350630757,hasRecallType,Class III
http://example.org/fda/2658449483295846514,hasRecallType,Class II
http://example.org/fda/3111877544215018650,hasRecallType,Class II
http://example.org/fda/6594291594566370481,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4701698022059088733,hasRecallReason,"Labeling: Label Mixup: TRI-BUFFERED ASPIRIN, Tablet, 325 mg may have potentially been mislabeled as the following drug:  ISOMETHEPTENE MUCATE/ DICHLORALPHENAZONE/APAP, Capsule, 65 mg/100 mg/325 mg, NDC 44183044001, Pedigree: W003596, EXP: 5/31/2014."
http://example.org/fda/4216340970571680203,hasRecallReason,FAILED DISSOLUTION SPECIFICATIONS
http://example.org/fda/5861470992137626602,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/8672548745410197563,hasRecallType,Class I
http://example.org/fda/7739252233620817028,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/4304938930654646794,hasRecallReason,Lack of Assurance of Sterility: FDA inspection found the recalled products were produced in a manner than cannot guarantee the sterility of the products purported to be sterile.
http://example.org/fda/2145718339072524723,hasRecallType,Class II
http://example.org/fda/4970090721663817234,hasRecallReason,"Lack of Assurance of Sterility:Microbial contamination was detected during routine testing of subsequent unreleased product lots due to interaction between the product syringe and tamper evident container closure, which may result in the potential introduction of microorganisms into the products."
http://example.org/fda/666342373472663903,hasRecallReason,Microbial contamination
http://example.org/fda/5757572310430335660,hasRecallType,Class II
http://example.org/fda/2889474973979051573,hasRecallType,Class II
http://example.org/fda/6891016095519823735,hasRecallReason,cGMP Deviations: lack of quality assurance at the API manufacturer.
http://example.org/fda/9106876328622668730,hasRecallType,Class II
http://example.org/fda/1681901192266718260,hasRecallType,Class II
http://example.org/fda/3607866770069401457,hasRecallType,Class II
http://example.org/fda/1820298520814061655,hasRecallType,Class II
http://example.org/fda/1978923297206119444,hasRecallType,Class I
http://example.org/fda/5220700417589993684,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6257839735034750469,hasRecallReason,Lack of Assurance of Sterility: due to concerns with production processes which cannot assure sterility of products intended to be sterile.
http://example.org/fda/5053325414945285651,hasRecallType,Class III
http://example.org/fda/5898399150036708394,hasRecallReason,Lack of Assurance of Sterility: FDA inspection identified GMP violations potentially impacting product quality and sterility.
http://example.org/fda/3483813734279583460,hasRecallReason,CGMP Deviations: Use of non-food grade lubricant in mixing vessel.
http://example.org/fda/6632254654122552851,hasRecallType,Class II
http://example.org/fda/7337733855620927115,hasRecallType,Class II
http://example.org/fda/5246518816596771665,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/5829207240328864854,hasRecallType,Class II
http://example.org/fda/3337889018660385238,hasRecallReason,Failed Impurities/Degradation Specifications
http://example.org/fda/8719443964613560659,hasRecallType,Class II
http://example.org/fda/8978848376465809181,hasRecallReason,Penicillin Cross Contamination: All lots of all products repackaged and distributed between 01/05/12 and 02/12/15 are being recalled because they were repackaged in a facility with penicillin products without adequate separation which could introduce the potential for cross contamination with penicillin.
http://example.org/fda/7976455593311045907,hasRecallReason,Lack of Sterility Assurance.
http://example.org/fda/398713013471504612,hasRecallType,Class II
http://example.org/fda/8009407351813919406,hasRecallReason,CGMP Deviations:  lots and products of hand sanitizer are being recalled because they were manufactured under the same conditions as the product lot found to contain methanol.
